hospital_id,reporting_year,total_discharges,readmissions
231,2024,155.0,8
240,2023,100.0,161
202,2022,182.0,94
255,2023,343.0,6
208,2022,182.0,159
202,2024,105.0,176
250,2023,386.0,106
235,2022,138.0,53
212,2024,458.0,87
248,2024,357.0,169
233,2024,341.0,89
229,2022,425.0,89
215,2023,200.0,0
232,2022,441.0,19
234,2024,464.0,165
215,2024,368.0,111
237,2022,70.0,11
239,2023,286.0,186
204,2022,148.0,49
207,2023,410.0,118
253,2023,155.0,6
232,2022,427.0,154
250,2023,355.0,77
229,2023,462.0,12
201,2024,365.0,147
237,2024,349.0,71
255,2024,266.0,109
237,2024,307.0,17
219,2023,157.0,185
251,2023,410.0,67
208,2024,403.0,22
200,2022,192.0,67
201,2024,280.0,129
251,2022,472.0,171
218,2022,473.0,85
215,2024,224.0,177
240,2022,253.0,58
204,2022,357.0,43
231,2024,393.0,64
255,2023,183.0,119
219,2022,247.0,161
242,2024,225.0,158
251,2023,235.0,141
213,2023,150.0,51
257,2023,267.0,111
212,2023,180.0,146
226,2023,401.0,109
234,2022,223.0,28
256,2023,195.0,109
257,2022,233.0,54
233,2024,397.0,29
258,2024,466.0,58
215,2024,194.0,85
227,2023,337.0,52
242,2024,125.0,65
234,2022,406.0,38
214,2022,262.0,24
202,2023,435.0,44
226,2023,203.0,7
226,2024,216.0,95
250,2023,496.0,107
203,2023,450.0,198
220,2024,165.0,186
221,2023,149.0,85
204,2022,83.0,122
240,2023,68.0,1
238,2024,367.0,101
222,2022,465.0,142
222,2024,355.0,147
212,2024,135.0,89
259,2023,350.0,138
226,2024,280.0,40
254,2022,487.0,67
249,2022,427.0,3
255,2022,131.0,47
214,2022,420.0,0
211,2023,393.0,86
209,2024,306.0,60
248,2023,371.0,154
237,2022,217.0,70
227,2023,201.0,33
242,2024,281.0,195
234,2024,101.0,1
237,2023,51.0,150
253,2024,238.0,111
255,2022,460.0,35
219,2023,243.0,137
211,2024,392.0,190
202,2022,466.0,87
201,2023,467.0,198
227,2024,495.0,50
221,2024,337.0,148
234,2022,308.0,122
244,2024,104.0,199
251,2023,332.0,196
208,2022,253.0,79
222,2023,57.0,145
216,2022,325.0,22
213,2024,229.0,183
251,2022,322.0,171
231,2022,158.0,179
258,2023,338.0,100
239,2024,360.0,114
257,2023,252.0,148
235,2023,378.0,21
232,2024,147.0,140
209,2022,413.0,61
212,2023,449.0,74
233,2022,396.0,69
204,2024,128.0,189
205,2022,369.0,72
232,2024,137.0,147
204,2024,406.0,188
223,2022,418.0,102
246,2024,217.0,151
207,2023,235.0,169
217,2023,132.0,34
224,2022,72.0,166
217,2023,152.0,88
235,2024,400.0,169
225,2023,399.0,64
219,2023,56.0,11
219,2022,492.0,0
238,2024,158.0,166
239,2023,364.0,39
223,2024,419.0,133
219,2022,308.0,156
244,2023,161.0,174
203,2024,335.0,177
221,2023,301.0,67
224,2022,443.0,22
220,2022,147.0,7
217,2024,62.0,100
244,2023,216.0,1
245,2023,126.0,3
208,2024,497.0,50
243,2022,330.0,148
208,2022,218.0,52
258,2023,275.0,25
232,2024,473.0,157
240,2023,367.0,160
206,2022,89.0,149
232,2022,467.0,5
201,2022,384.0,83
249,2023,52.0,198
207,2024,485.0,29
232,2023,300.0,106
258,2024,351.0,56
234,2023,391.0,7
228,2024,147.0,144
231,2024,374.0,106
200,2022,346.0,91
252,2022,365.0,159
230,2023,206.0,47
251,2024,441.0,8
234,2022,403.0,43
239,2023,53.0,195
243,2022,330.0,2
238,2024,301.0,43
219,2022,483.0,49
232,2023,304.0,47
222,2023,456.0,6
202,2023,458.0,9
252,2023,403.0,77
211,2022,375.0,145
207,2023,147.0,32
240,2023,198.0,89
246,2022,157.0,63
257,2022,399.0,38
210,2024,172.0,183
225,2023,361.0,177
222,2022,308.0,80
237,2023,128.0,106
204,2022,454.0,155
231,2022,260.0,65
204,2023,226.0,103
247,2024,351.0,100
214,2023,431.0,95
242,2024,424.0,158
251,2024,383.0,117
222,2023,117.0,67
248,2024,336.0,98
227,2023,351.0,95
218,2022,477.0,10
253,2024,350.0,116
257,2023,482.0,22
216,2024,309.0,174
214,2023,174.0,191
212,2023,257.0,59
222,2024,490.0,150
217,2022,361.0,102
222,2022,215.0,119
215,2024,311.0,162
219,2023,387.0,51
224,2022,266.0,48
231,2023,457.0,106
220,2024,485.0,113
200,2023,344.0,31
227,2022,160.0,165
226,2022,122.0,45
251,2024,214.0,196
226,2024,147.0,78
244,2024,467.0,61
235,2023,432.0,159
211,2022,89.0,97
214,2024,297.0,25
219,2022,217.0,114
243,2022,342.0,142
218,2022,175.0,72
250,2022,99.0,68
225,2024,316.0,97
246,2024,255.0,20
220,2023,364.0,194
236,2024,459.0,157
242,2022,493.0,132
249,2023,301.0,125
209,2023,57.0,179
227,2024,333.0,15
225,2024,261.0,133
212,2022,109.0,167
224,2024,305.0,153
250,2023,394.0,55
230,2022,315.0,128
219,2022,112.0,185
214,2023,238.0,83
217,2023,380.0,181
239,2023,203.0,74
222,2023,200.0,147
202,2024,496.0,38
210,2023,196.0,3
226,2024,195.0,165
236,2023,227.0,173
211,2023,196.0,41
232,2023,280.0,29
227,2024,281.0,163
205,2023,320.0,108
257,2024,65.0,21
205,2022,453.0,167
243,2022,196.0,145
220,2023,452.0,132
224,2023,393.0,43
246,2023,336.0,132
235,2023,485.0,166
217,2022,225.0,77
243,2024,57.0,20
238,2023,99.0,187
204,2022,238.0,31
222,2024,137.0,92
222,2023,441.0,66
222,2022,62.0,140
234,2023,251.0,133
228,2023,196.0,121
204,2022,483.0,47
216,2023,456.0,22
237,2023,490.0,101
251,2022,411.0,116
201,2023,402.0,69
218,2024,207.0,149
246,2023,462.0,44
202,2022,110.0,57
229,2023,84.0,39
232,2023,442.0,48
222,2023,417.0,33
225,2024,330.0,198
229,2023,426.0,0
218,2022,155.0,95
238,2022,369.0,21
225,2022,420.0,194
231,2022,159.0,195
241,2023,342.0,126
227,2024,343.0,125
208,2022,313.0,184
247,2023,380.0,193
230,2024,473.0,109
214,2024,328.0,197
231,2022,273.0,49
212,2023,222.0,23
221,2023,178.0,65
239,2023,482.0,139
258,2023,295.0,121
210,2022,58.0,132
232,2024,345.0,78
223,2024,205.0,9
239,2022,146.0,21
243,2024,401.0,108
250,2024,185.0,134
205,2022,342.0,85
215,2022,259.0,3
229,2024,323.0,65
229,2022,161.0,85
213,2023,253.0,184
253,2023,126.0,87
206,2024,124.0,25
202,2022,129.0,21
230,2023,93.0,196
209,2022,127.0,61
232,2024,449.0,18
256,2024,485.0,168
237,2022,230.0,21
236,2022,263.0,26
214,2022,323.0,129
249,2023,473.0,20
203,2024,238.0,88
236,2024,330.0,21
241,2023,84.0,136
203,2023,120.0,158
209,2023,261.0,172
251,2024,332.0,0
258,2022,270.0,14
221,2022,187.0,157
230,2024,124.0,12
235,2024,453.0,77
211,2022,210.0,33
208,2023,284.0,152
227,2023,295.0,184
233,2024,254.0,32
204,2024,385.0,84
229,2024,444.0,117
215,2024,372.0,15
218,2022,236.0,68
255,2022,499.0,154
213,2024,486.0,153
246,2022,471.0,189
250,2023,187.0,18
223,2023,55.0,21
255,2024,262.0,184
249,2023,144.0,93
210,2024,467.0,34
212,2022,98.0,141
209,2024,304.0,86
228,2023,337.0,112
238,2024,334.0,134
226,2022,427.0,109
253,2022,498.0,92
258,2024,466.0,9
200,2023,279.0,47
231,2024,322.0,93
217,2024,147.0,45
203,2023,98.0,109
215,2024,193.0,86
217,2022,184.0,25
220,2022,277.0,145
250,2023,318.0,192
246,2022,261.0,2
253,2022,437.0,104
224,2023,368.0,73
209,2024,246.0,28
206,2024,173.0,132
252,2023,378.0,68
200,2023,284.0,142
232,2024,381.0,89
232,2022,127.0,25
218,2024,320.0,35
206,2022,438.0,3
246,2022,347.0,89
244,2023,323.0,28
240,2022,377.0,166
213,2023,185.0,21
237,2022,373.0,189
206,2024,420.0,192
245,2022,203.0,45
242,2024,124.0,102
202,2023,375.0,104
210,2023,466.0,75
207,2022,71.0,181
225,2024,305.0,133
237,2022,118.0,118
202,2023,178.0,138
228,2024,391.0,0
211,2023,84.0,64
217,2023,233.0,134
256,2022,272.0,170
242,2022,175.0,41
206,2022,372.0,92
229,2022,180.0,161
241,2023,248.0,134
247,2023,178.0,158
257,2024,347.0,123
215,2022,107.0,55
246,2024,393.0,128
244,2022,278.0,100
224,2024,271.0,153
203,2024,273.0,28
203,2022,401.0,162
237,2022,134.0,36
249,2023,289.0,9
257,2023,497.0,196
200,2022,309.0,113
241,2022,66.0,3
202,2022,126.0,198
227,2022,404.0,126
245,2024,473.0,114
210,2024,467.0,188
236,2024,489.0,91
201,2024,60.0,134
208,2023,345.0,176
216,2022,190.0,188
231,2024,201.0,141
250,2024,149.0,199
230,2022,339.0,151
220,2024,185.0,50
216,2024,296.0,30
251,2023,259.0,129
241,2024,440.0,199
216,2022,367.0,90
242,2024,95.0,170
226,2023,263.0,87
227,2023,248.0,178
258,2022,176.0,197
238,2023,431.0,10
200,2024,62.0,176
215,2022,435.0,15
202,2024,285.0,115
214,2022,307.0,168
203,2023,78.0,157
235,2023,396.0,172
229,2024,387.0,198
228,2023,491.0,15
222,2024,51.0,158
204,2023,492.0,10
246,2023,486.0,77
210,2024,245.0,7
255,2023,366.0,11
218,2022,482.0,87
207,2023,223.0,60
242,2022,377.0,165
210,2022,149.0,182
208,2022,108.0,140
245,2022,353.0,162
224,2022,442.0,61
224,2023,451.0,19
213,2023,355.0,53
230,2024,391.0,97
212,2024,286.0,66
200,2024,252.0,125
229,2024,204.0,190
208,2022,465.0,103
239,2023,371.0,94
228,2022,115.0,119
230,2024,271.0,70
217,2022,327.0,8
202,2024,391.0,117
254,2024,201.0,188
234,2024,396.0,49
201,2024,252.0,186
203,2023,446.0,175
240,2024,427.0,16
214,2023,268.0,51
249,2023,192.0,198
216,2024,417.0,50
225,2023,482.0,68
230,2024,194.0,87
229,2024,344.0,193
222,2024,250.0,184
229,2024,136.0,142
210,2023,53.0,84
232,2022,490.0,100
237,2022,64.0,77
245,2024,220.0,114
204,2024,429.0,129
258,2024,464.0,26
255,2022,311.0,51
234,2022,492.0,116
250,2024,370.0,50
200,2023,391.0,165
203,2023,79.0,116
257,2022,363.0,18
247,2023,135.0,105
257,2023,274.0,157
237,2024,105.0,73
236,2023,246.0,76
206,2024,469.0,140
259,2024,351.0,154
258,2024,434.0,173
209,2024,294.0,18
232,2023,445.0,146
250,2022,418.0,168
258,2023,116.0,14
213,2022,174.0,155
235,2022,59.0,107
246,2024,50.0,99
237,2023,324.0,27
251,2022,387.0,49
254,2022,286.0,32
229,2023,421.0,43
225,2022,144.0,54
230,2023,232.0,120
241,2024,226.0,85
246,2022,232.0,136
218,2024,263.0,35
239,2022,373.0,197
212,2024,346.0,129
222,2022,232.0,170
218,2023,256.0,153
215,2024,118.0,68
224,2023,419.0,22
225,2022,220.0,59
220,2024,131.0,133
217,2024,362.0,60
208,2022,353.0,64
223,2022,355.0,98
246,2022,441.0,126
239,2023,233.0,40
216,2024,159.0,96
229,2024,266.0,25
203,2023,165.0,12
254,2024,459.0,80
253,2023,158.0,143
227,2023,328.0,126
240,2022,90.0,43
239,2023,136.0,157
208,2024,142.0,129
235,2024,274.0,67
207,2022,364.0,37
259,2024,304.0,150
221,2023,323.0,28
224,2024,376.0,56
257,2023,273.0,56
248,2024,248.0,14
205,2024,429.0,65
225,2022,185.0,97
241,2023,163.0,80
201,2022,491.0,77
230,2022,411.0,89
211,2022,322.0,194
218,2022,356.0,145
256,2023,466.0,60
236,2023,335.0,38
247,2024,115.0,6
236,2024,237.0,86
200,2022,223.0,100
209,2023,327.0,123
259,2024,81.0,25
259,2022,458.0,115
233,2022,290.0,78
215,2024,185.0,151
240,2023,112.0,164
206,2024,78.0,95
212,2024,258.0,22
203,2023,89.0,160
238,2024,222.0,129
230,2022,51.0,157
209,2024,305.0,188
211,2023,354.0,74
233,2023,289.0,139
227,2024,290.0,81
204,2024,80.0,48
227,2024,117.0,76
256,2022,283.0,133
246,2023,395.0,9
210,2022,442.0,188
233,2022,59.0,177
214,2022,100.0,190
250,2023,247.0,3
204,2023,221.0,131
247,2022,75.0,104
220,2023,252.0,164
230,2023,384.0,115
239,2023,170.0,196
206,2024,285.0,182
234,2023,454.0,32
220,2023,157.0,51
239,2023,140.0,190
204,2022,79.0,78
213,2024,248.0,75
233,2024,278.0,149
209,2022,192.0,183
217,2023,129.0,113
216,2023,172.0,96
237,2024,284.0,185
248,2023,492.0,152
255,2024,133.0,0
231,2022,162.0,27
216,2024,407.0,99
255,2024,389.0,175
221,2024,375.0,108
224,2024,413.0,113
250,2024,153.0,193
215,2022,197.0,54
229,2023,246.0,105
254,2023,358.0,100
233,2024,252.0,106
204,2023,179.0,129
243,2024,207.0,160
232,2023,185.0,48
204,2023,345.0,163
239,2023,427.0,157
241,2023,185.0,145
202,2022,194.0,163
237,2024,280.0,127
212,2024,148.0,23
251,2022,79.0,117
207,2022,434.0,128
229,2022,246.0,173
249,2022,113.0,23
204,2022,85.0,20
237,2024,128.0,28
258,2022,226.0,63
230,2024,130.0,9
255,2024,254.0,140
201,2023,73.0,138
256,2023,156.0,101
206,2023,289.0,118
215,2022,181.0,185
209,2022,288.0,5
228,2023,428.0,178
229,2022,159.0,9
219,2023,126.0,191
241,2024,495.0,76
233,2024,186.0,111
207,2024,331.0,113
233,2024,352.0,162
233,2023,449.0,110
244,2024,283.0,16
256,2024,214.0,2
235,2022,156.0,157
206,2024,316.0,26
257,2024,435.0,172
213,2023,172.0,131
219,2022,132.0,160
236,2022,328.0,170
232,2022,224.0,158
230,2022,367.0,18
257,2023,381.0,138
232,2023,88.0,36
225,2023,439.0,78
225,2024,469.0,83
250,2022,495.0,188
237,2022,365.0,100
215,2023,159.0,199
211,2022,384.0,1
200,2024,341.0,177
259,2022,126.0,26
243,2024,377.0,177
219,2022,393.0,23
256,2022,208.0,98
249,2023,217.0,27
201,2024,109.0,55
230,2022,446.0,33
217,2022,398.0,80
241,2023,284.0,160
209,2024,86.0,22
254,2024,300.0,135
254,2023,110.0,160
205,2022,195.0,63
201,2024,451.0,123
215,2023,467.0,18
204,2023,359.0,139
237,2023,427.0,3
221,2023,336.0,190
257,2023,128.0,171
221,2022,214.0,119
221,2024,389.0,118
200,2023,397.0,148
259,2022,117.0,11
235,2022,491.0,198
248,2023,433.0,145
212,2024,259.0,38
211,2023,401.0,74
212,2023,486.0,32
250,2024,136.0,199
259,2023,111.0,166
258,2022,128.0,158
247,2022,285.0,26
258,2024,312.0,114
258,2024,417.0,168
210,2023,208.0,26
249,2022,304.0,9
217,2022,401.0,150
221,2023,89.0,32
200,2024,127.0,153
203,2022,388.0,158
208,2022,227.0,154
202,2023,129.0,12
207,2024,442.0,175
208,2023,242.0,182
217,2022,74.0,57
204,2023,185.0,46
221,2023,344.0,97
236,2024,209.0,46
253,2023,313.0,198
204,2022,190.0,43
222,2022,244.0,132
215,2024,243.0,101
204,2023,414.0,5
236,2024,461.0,89
243,2023,53.0,146
238,2024,328.0,8
202,2023,339.0,76
225,2024,488.0,34
254,2023,376.0,110
207,2022,143.0,161
220,2023,235.0,190
251,2023,378.0,26
217,2023,324.0,45
204,2024,186.0,172
205,2022,72.0,139
226,2024,252.0,38
256,2022,62.0,129
221,2024,464.0,174
221,2023,377.0,99
237,2023,415.0,127
255,2024,324.0,52
237,2023,54.0,81
242,2024,472.0,5
226,2024,425.0,183
244,2022,447.0,21
245,2023,199.0,120
248,2023,455.0,138
232,2023,310.0,102
241,2024,495.0,39
230,2022,485.0,41
227,2023,385.0,6
229,2024,472.0,70
233,2023,331.0,30
244,2022,166.0,55
216,2024,129.0,69
250,2024,174.0,89
234,2024,489.0,163
235,2024,445.0,163
205,2022,354.0,130
244,2024,189.0,184
228,2024,401.0,107
257,2024,438.0,158
222,2022,149.0,191
213,2023,141.0,157
208,2023,173.0,170
255,2022,296.0,167
214,2022,484.0,133
237,2024,285.0,152
224,2022,53.0,93
219,2023,408.0,25
242,2023,408.0,66
221,2023,142.0,149
206,2022,330.0,169
217,2022,276.0,172
259,2024,201.0,113
216,2024,233.0,6
213,2024,324.0,36
225,2024,328.0,111
239,2024,400.0,90
231,2022,132.0,27
228,2023,145.0,107
239,2024,254.0,62
258,2024,95.0,119
206,2023,195.0,122
256,2023,238.0,60
208,2023,120.0,177
211,2023,94.0,125
202,2022,265.0,133
231,2023,170.0,63
232,2024,479.0,88
214,2023,66.0,115
208,2024,448.0,28
248,2022,378.0,30
243,2024,339.0,5
216,2022,148.0,190
227,2024,441.0,161
244,2022,99.0,151
212,2023,424.0,185
246,2022,188.0,121
220,2023,393.0,58
249,2022,219.0,74
246,2023,143.0,23
249,2022,262.0,189
204,2024,476.0,1
206,2024,84.0,49
237,2024,108.0,79
236,2023,189.0,86
218,2024,61.0,34
240,2024,77.0,120
231,2022,270.0,42
255,2024,223.0,85
242,2023,414.0,34
202,2023,345.0,133
238,2022,404.0,183
234,2023,334.0,86
226,2023,425.0,22
237,2022,177.0,157
250,2024,193.0,100
247,2022,305.0,169
207,2022,351.0,147
250,2024,269.0,138
252,2022,242.0,87
218,2023,334.0,184
229,2022,101.0,154
247,2024,89.0,180
239,2024,55.0,6
209,2022,332.0,175
229,2024,214.0,84
208,2022,455.0,78
247,2023,312.0,71
221,2023,434.0,84
230,2024,126.0,71
245,2024,225.0,91
209,2022,484.0,110
235,2023,285.0,107
209,2024,191.0,164
251,2023,384.0,116
252,2022,304.0,168
259,2023,445.0,153
226,2022,226.0,75
214,2024,474.0,190
218,2024,245.0,97
210,2024,291.0,94
231,2024,285.0,126
219,2022,156.0,2
245,2022,262.0,89
259,2024,435.0,56
214,2024,424.0,53
203,2023,134.0,197
216,2022,495.0,57
200,2023,362.0,147
256,2022,191.0,178
218,2022,477.0,167
204,2024,371.0,144
217,2024,124.0,168
216,2023,214.0,64
254,2024,127.0,12
241,2024,480.0,191
240,2024,238.0,84
203,2022,389.0,179
251,2024,276.0,11
218,2024,332.0,63
230,2022,226.0,171
202,2023,493.0,11
249,2024,120.0,25
202,2024,478.0,41
228,2022,306.0,103
252,2024,318.0,155
207,2024,343.0,171
255,2022,450.0,47
204,2023,405.0,177
230,2022,471.0,10
226,2024,178.0,98
232,2023,434.0,35
257,2022,132.0,156
217,2024,420.0,39
223,2024,207.0,144
225,2023,56.0,36
230,2023,412.0,111
213,2024,197.0,176
224,2023,93.0,71
231,2024,62.0,180
258,2023,344.0,107
238,2022,69.0,110
240,2022,54.0,68
259,2023,161.0,150
256,2023,101.0,53
213,2024,419.0,137
247,2024,458.0,46
247,2024,445.0,78
226,2022,489.0,154
221,2022,434.0,31
237,2022,121.0,55
206,2023,226.0,178
232,2022,71.0,108
242,2023,419.0,173
240,2023,134.0,34
232,2023,80.0,87
223,2022,434.0,158
225,2022,282.0,114
249,2023,460.0,34
241,2022,307.0,103
230,2023,426.0,189
226,2023,398.0,163
212,2022,434.0,75
230,2023,347.0,187
231,2022,441.0,79
222,2022,340.0,48
236,2023,158.0,68
239,2024,84.0,110
244,2022,440.0,196
258,2023,328.0,19
257,2024,72.0,175
215,2024,284.0,165
238,2024,351.0,127
207,2023,324.0,182
217,2023,128.0,95
257,2024,121.0,103
226,2023,146.0,10
208,2022,281.0,74
227,2024,62.0,176
221,2024,483.0,11
210,2024,464.0,173
253,2024,248.0,30
221,2023,389.0,39
248,2024,176.0,93
213,2024,471.0,83
222,2024,362.0,26
201,2024,313.0,152
214,2022,149.0,177
249,2024,63.0,97
204,2023,399.0,34
228,2022,228.0,170
253,2022,58.0,179
232,2024,190.0,132
247,2023,253.0,38
243,2022,243.0,190
229,2022,87.0,71
245,2023,70.0,146
216,2022,206.0,106
200,2024,133.0,145
213,2022,433.0,117
246,2024,227.0,78
254,2023,241.0,78
243,2023,433.0,123
216,2022,314.0,28
208,2023,320.0,16
234,2024,486.0,14
230,2024,274.0,167
211,2024,230.0,74
257,2022,308.0,2
244,2024,392.0,165
201,2024,71.0,136
253,2023,344.0,118
214,2022,314.0,124
233,2023,467.0,175
236,2024,61.0,56
252,2024,83.0,176
240,2023,350.0,129
259,2023,402.0,160
229,2023,300.0,15
213,2024,355.0,4
244,2023,404.0,180
203,2022,205.0,62
207,2022,344.0,55
222,2023,308.0,159
206,2022,224.0,142
216,2022,61.0,188
221,2022,92.0,11
237,2023,382.0,144
225,2022,425.0,137
207,2022,244.0,89
221,2024,323.0,171
239,2023,160.0,155
244,2024,139.0,19
221,2024,315.0,80
239,2023,309.0,179
204,2022,406.0,135
208,2024,317.0,113
259,2022,102.0,116
219,2022,228.0,103
221,2022,321.0,109
258,2023,194.0,26
233,2024,400.0,38
234,2024,459.0,106
235,2023,307.0,88
218,2022,78.0,62
227,2022,399.0,74
206,2022,224.0,37
240,2023,444.0,72
237,2024,406.0,106
202,2024,211.0,178
231,2023,280.0,79
245,2024,78.0,134
244,2024,170.0,160
230,2023,226.0,76
244,2024,169.0,174
224,2022,396.0,34
232,2022,193.0,67
246,2023,386.0,62
204,2022,252.0,94
228,2022,447.0,93
258,2022,318.0,130
258,2024,468.0,40
230,2024,101.0,90
225,2022,74.0,159
257,2022,281.0,174
220,2023,285.0,165
233,2022,430.0,121
236,2023,492.0,5
248,2022,288.0,120
200,2024,422.0,189
258,2023,117.0,7
203,2022,475.0,53
246,2023,481.0,87
246,2022,290.0,152
221,2024,268.0,154
215,2023,167.0,12
244,2023,478.0,132
245,2024,121.0,70
258,2022,296.0,57
231,2024,121.0,196
233,2024,334.0,155
220,2023,52.0,36
226,2022,326.0,164
241,2023,464.0,122
236,2023,190.0,134
202,2023,272.0,173
251,2023,225.0,89
242,2024,401.0,185
244,2022,329.0,82
233,2024,307.0,73
206,2023,283.0,183
228,2023,52.0,105
202,2023,203.0,109
244,2024,51.0,94
237,2024,82.0,109
240,2022,83.0,5
254,2022,395.0,87
251,2023,147.0,29
201,2024,87.0,8
211,2024,176.0,64
214,2023,255.0,49
254,2023,272.0,142
255,2023,197.0,57
215,2023,187.0,133
202,2024,210.0,70
226,2023,171.0,45
245,2022,94.0,90
222,2023,109.0,137
232,2023,499.0,95
247,2023,287.0,171
226,2022,238.0,36
223,2024,228.0,53
254,2022,61.0,101
237,2022,257.0,38
226,2024,186.0,59
246,2022,316.0,40
230,2024,198.0,47
214,2023,253.0,77
234,2024,245.0,1
235,2022,331.0,151
223,2023,496.0,9
216,2022,196.0,169
244,2023,322.0,133
233,2022,300.0,130
200,2023,221.0,189
219,2023,238.0,161
205,2022,178.0,73
204,2022,289.0,165
228,2023,427.0,181
205,2022,249.0,84
249,2022,491.0,24
252,2023,399.0,193
232,2024,170.0,35
244,2023,164.0,64
237,2024,90.0,171
251,2022,201.0,163
228,2024,220.0,171
243,2022,386.0,87
209,2023,423.0,34
231,2023,143.0,187
224,2023,165.0,85
227,2022,284.0,109
228,2022,314.0,174
250,2022,499.0,143
234,2023,267.0,126
246,2022,209.0,163
256,2024,268.0,186
231,2023,474.0,188
245,2022,60.0,68
235,2022,498.0,173
206,2024,165.0,90
209,2023,278.0,141
245,2024,323.0,100
233,2022,57.0,19
232,2022,332.0,27
225,2024,259.0,114
247,2023,314.0,127
247,2022,51.0,5
212,2024,130.0,21
229,2023,351.0,86
231,2022,247.0,135
232,2024,438.0,128
205,2024,189.0,70
235,2023,221.0,119
201,2022,475.0,188
206,2023,404.0,124
255,2023,420.0,60
229,2022,207.0,75
245,2022,101.0,166
254,2023,352.0,80
225,2023,85.0,49
224,2022,119.0,79
232,2024,337.0,195
241,2024,275.0,8
205,2022,349.0,8
207,2024,449.0,75
208,2024,120.0,161
210,2023,401.0,150
223,2023,194.0,8
205,2023,209.0,115
239,2024,63.0,177
255,2023,459.0,57
215,2024,190.0,120
216,2024,177.0,42
223,2023,266.0,129
206,2022,317.0,193
239,2024,222.0,28
239,2024,193.0,172
259,2022,357.0,184
257,2023,198.0,149
226,2024,73.0,170
209,2022,92.0,58
253,2022,172.0,110
208,2022,438.0,133
250,2023,160.0,184
209,2022,338.0,155
248,2023,208.0,128
229,2022,58.0,150
208,2024,290.0,135
245,2024,84.0,188
257,2022,57.0,71
225,2024,380.0,0
233,2023,194.0,10
234,2022,129.0,7
226,2024,69.0,50
219,2022,297.0,30
223,2024,383.0,109
226,2023,71.0,163
240,2022,487.0,199
218,2024,418.0,90
217,2022,120.0,28
249,2024,258.0,127
242,2022,126.0,81
240,2023,420.0,163
211,2023,130.0,37
239,2024,297.0,77
217,2023,257.0,12
207,2023,208.0,167
235,2023,390.0,51
237,2022,190.0,23
252,2022,162.0,188
215,2024,302.0,77
252,2023,78.0,71
212,2023,187.0,139
225,2024,466.0,51
247,2024,448.0,94
225,2022,172.0,99
254,2023,412.0,131
255,2023,126.0,138
220,2023,84.0,183
251,2022,359.0,6
249,2022,454.0,54
220,2022,207.0,125
207,2023,417.0,75
232,2024,223.0,190
205,2022,284.0,132
249,2023,347.0,130
201,2022,248.0,63
207,2024,226.0,139
205,2023,457.0,160
205,2022,257.0,167
221,2023,118.0,168
224,2024,183.0,130
245,2024,435.0,153
230,2024,426.0,37
234,2024,52.0,33
249,2023,358.0,194
204,2022,59.0,77
221,2024,73.0,109
256,2023,161.0,141
247,2024,466.0,80
224,2024,389.0,78
217,2023,327.0,139
208,2023,366.0,38
224,2023,271.0,107
228,2024,372.0,93
253,2024,309.0,61
232,2022,228.0,176
242,2024,53.0,58
207,2022,344.0,50
239,2024,80.0,198
255,2022,490.0,34
212,2022,250.0,178
207,2022,79.0,115
247,2023,294.0,30
257,2023,398.0,39
252,2022,216.0,164
249,2023,148.0,141
240,2024,74.0,185
243,2023,298.0,123
226,2023,107.0,27
253,2024,278.0,11
202,2024,213.0,104
232,2022,444.0,69
230,2023,155.0,67
227,2024,351.0,96
220,2024,394.0,55
251,2023,326.0,4
228,2023,435.0,136
228,2022,251.0,61
251,2023,344.0,102
208,2024,148.0,81
221,2023,466.0,123
207,2022,282.0,33
256,2023,80.0,167
244,2023,437.0,100
216,2023,372.0,100
222,2024,446.0,123
238,2024,428.0,117
229,2024,114.0,38
214,2024,222.0,107
213,2022,216.0,12
224,2024,285.0,131
215,2024,136.0,8
248,2022,410.0,199
247,2024,291.0,133
217,2024,266.0,32
231,2024,486.0,197
245,2023,464.0,47
237,2022,190.0,80
251,2024,434.0,164
252,2022,147.0,149
214,2024,206.0,177
236,2023,366.0,18
257,2024,400.0,27
248,2024,121.0,118
232,2023,435.0,116
212,2023,317.0,191
206,2022,361.0,185
218,2022,274.0,106
220,2024,399.0,152
255,2024,346.0,107
236,2023,170.0,71
257,2024,460.0,108
208,2022,471.0,185
203,2023,419.0,159
230,2023,485.0,174
206,2023,385.0,74
212,2024,300.0,165
239,2022,209.0,145
254,2023,435.0,26
235,2022,371.0,101
207,2023,197.0,36
225,2023,106.0,41
226,2022,111.0,35
247,2023,135.0,104
225,2024,225.0,161
244,2022,260.0,142
241,2022,184.0,60
213,2023,116.0,76
219,2022,355.0,154
241,2024,301.0,146
244,2023,339.0,99
227,2024,154.0,76
207,2024,392.0,134
255,2024,118.0,188
251,2022,412.0,0
204,2023,372.0,148
252,2023,137.0,15
252,2024,268.0,176
250,2024,211.0,156
212,2023,164.0,82
201,2023,348.0,90
247,2024,70.0,174
213,2023,61.0,128
248,2024,81.0,90
258,2024,224.0,141
202,2024,418.0,74
215,2024,403.0,86
208,2022,136.0,46
238,2023,360.0,187
201,2023,498.0,83
210,2023,373.0,116
223,2024,322.0,25
242,2022,331.0,17
228,2023,400.0,163
213,2024,408.0,180
247,2024,406.0,195
239,2022,409.0,82
254,2022,210.0,61
259,2024,241.0,196
258,2023,187.0,193
221,2024,405.0,137
246,2022,479.0,185
247,2024,159.0,48
233,2024,100.0,106
